source_index,source_label,spectrum_role,object_name,ra_deg,dec_deg,spectrum_type,measurement_method,estimator_definition,bandpass,wavelength_um,wavelength_half_width_um,flux_mjy,flux_err_mjy,flux_raw_mjy,background_subtracted_mjy,background_mean_mjy_sr,ab_mag,ab_mag_err,global_background_wavelength_um,global_background_flux_mjy_per_display_pixel,global_background_flux_err_mjy_per_display_pixel,global_background_surface_brightness_mjysr,global_background_surface_brightness_err_mjysr,global_background_selected_pixels,global_background_selection_method,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,uncertainty_method,uncertainty_draws,is_binned,n_fluxes_combined,n_images,image_names,mjds,aperture_radius_pix,aperture_radius_arcsec,local_background,annulus_inner_radius_pix,annulus_outer_radius_pix,annulus_inner_arcsec,annulus_outer_arcsec,background_median_mjy_per_pix,flag_names,flag_values,annulus_flag_names,annulus_flag_values,mask_mode,n_aperture_pixels,n_annulus_pixels,aperture_valid_area_sr,annulus_valid_area_sr,aperture_coverage,annulus_coverage,annulus_asymmetry,incomplete_aperture,incomplete_annulus,asymmetric_annulus,saturated_or_nonlinear,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec,plausible_gaia_match,gaia_source_id,gaia_match_sep_arcsec,gaia_parallax_mas,gaia_parallax_error_mas,gaia_pmra_masyr,gaia_pmdec_masyr,gaia_bp_rp,gaia_g_mag,gaia_bp_mag,gaia_rp_mag
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.29760,0.01564,0.27316,0.036899,1.1766,,,17.809,0.147,,,,,,,,0.0012373,0.00011530,0.000010457,0.0013317,0.000029848,0.0013615,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0290_1D2_spx_l2b-v20-2025-260.fits,60864.54771400,1.50,9.15,true,3.00,7.00,,,0.12936,SOURCE:10,0:6;2097152:10,,,mask_explicit_bits=499834615,13,160,,,1.0000000000000002,,,false,false,false,false,0.588,0.249,-2.975,-7.893,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.31510,0.01580,0.25813,0.038335,1.1533,,,17.870,0.161,,,,,,,,0.0011689,0.00012437,-0.000074811,0.0014429,0.000026652,0.0014696,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0306_2D2_spx_l2b-v25-2026-195.fits,61232.03631400,1.50,9.15,true,3.00,7.00,,,0.12812,TRANSIENT:1;SUR_ERROR:1;NONFUNC:1;COLD:1;SOURCE:16,2097152:15;2099269:1,,,mask_explicit_bits=499834615,13,143,,,0.9998353452589183,,,false,false,false,false,0.422,0.400,4.859,-4.507,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.32184,0.01588,0.24569,0.037754,1.3946,,,17.924,0.167,,,,,,,,0.0013517,0.00013996,0.000045250,0.0014012,0.000024145,0.0014254,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0554_3D2_spx_l2b-v23-2026-037.fits,61075.74978900,1.50,9.15,true,3.00,7.00,,,0.16423,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,152,,,1.0000000000000002,,,false,false,false,false,0.335,-0.480,-8.392,3.491,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.32839,0.01597,0.30160,0.037108,1.1736,,,17.701,0.134,,,,,,,,0.0011422,0.00014086,-0.000028767,0.0013406,0.000036386,0.0013770,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0290_2D2_spx_l2b-v20-2025-260.fits,60864.54920700,1.50,9.15,true,3.00,7.00,,,0.12514,SOURCE:10,0:4;2097152:10,,,mask_explicit_bits=499834615,14,160,,,1.0000000000000002,,,false,false,false,false,0.150,0.117,-6.081,0.498,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.34608,0.01614,0.24919,0.036514,1.1356,,,17.909,0.159,,,,,,,,0.0010682,0.00013294,-0.000053661,0.0013084,0.000024839,0.0013333,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0306_3D2_spx_l2b-v25-2026-195.fits,61232.03780600,1.50,9.15,true,3.00,7.00,,,0.12678,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,160,,,1,,,false,false,false,false,1.106,-0.202,-4.418,-1.882,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.35312,0.01622,0.25481,0.041183,1.4023,,,17.884,0.175,,,,,,,,0.0015044,0.00018731,0.000010817,0.0016701,0.000025971,0.0016960,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0554_4D2_spx_l2b-v23-2026-037.fits,61075.75128200,1.50,9.15,true,3.00,7.00,,,0.16464,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,15,162,,,1,,,false,false,false,false,1.099,0.600,-0.983,3.611,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.36023,0.01631,0.26309,0.033864,1.1424,,,17.850,0.140,,,,,,,,0.0010858,0.00012160,0.000044166,0.0011191,0.000027687,0.0011468,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0290_3D2_spx_l2b-v20-2025-260.fits,60864.55069900,1.50,9.15,true,3.00,7.00,,,0.12584,SOURCE:10,0:6;2097152:10,,,mask_explicit_bits=499834615,14,163,,,1,,,false,false,false,false,0.266,0.831,-1.049,3.612,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.37817,0.01662,0.31962,0.037853,1.2131,,,17.638,0.129,,,,,,,,0.0011922,0.00016087,-0.000019477,0.0013920,0.000040864,0.0014329,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0306_4D2_spx_l2b-v25-2026-195.fits,61232.03929800,1.50,9.15,true,3.00,7.00,,,0.12820,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,15,156,,,1.0000000000000002,,,false,false,false,false,0.640,-0.272,0.146,-3.312,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.38511,0.01671,0.32940,0.039572,1.4403,,,17.606,0.130,,,,,,,,0.0013768,0.00015506,0.0000046550,0.0015225,0.000043402,0.0015660,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_2A_0253_1D2_spx_l2b-v23-2026-040.fits,61077.71535500,1.50,9.15,true,3.00,7.00,,,0.15978,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,13,150,,,1.0000000000000002,,,false,false,false,false,-0.257,-0.222,-3.880,-0.416,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.39234,0.01666,0.26847,0.032343,1.0856,,,17.828,0.131,,,,,,,,0.00098061,0.000079026,0.000021186,0.0010173,0.000028830,0.0010461,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0300_1D2_spx_l2b-v20-2025-260.fits,60864.61433300,1.50,9.15,true,3.00,7.00,,,0.12661,TRANSIENT:1;SOURCE:10,0:5;2097152:9;2097153:1,,,mask_explicit_bits=499834615,14,159,,,0.9237400474346862,,,false,false,false,false,1.199,0.297,-2.454,-1.045,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.39928,0.01689,0.23327,0.039397,1.3872,,,17.980,0.183,,,,,,,,0.0013661,0.00012473,-0.000019786,0.0015304,0.000021767,0.0015521,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W05_2A_0629_1D2_spx_l2b-v23-2026-034.fits,61072.69017000,1.50,9.15,true,3.00,7.00,,,0.16548,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,162,,,1,,,false,false,false,false,1.608,0.110,2.425,-0.279,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.41114,0.01713,0.30519,0.037271,1.1936,,,17.689,0.133,,,,,,,,0.0010957,0.00012675,-0.000064729,0.0013519,0.000037257,0.0013891,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0573_1D2_spx_l2b-v25-2026-195.fits,61233.46052900,1.50,9.15,true,3.00,7.00,,,0.12772,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,160,,,1.0000000000000002,,,false,false,false,false,0.542,0.345,2.252,-6.816,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.42582,0.01726,0.31757,0.036580,1.1990,,,17.645,0.125,,,,,,,,0.0011946,0.00012040,0.0000086528,0.0012977,0.000040339,0.0013381,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0300_2D2_spx_l2b-v20-2025-260.fits,60864.61582500,1.50,9.15,true,3.00,7.00,,,0.12598,SOURCE:10,0:6;2097152:10,,,mask_explicit_bits=499834615,12,162,,,1.0000000000000002,,,false,false,false,false,1.178,0.050,-1.542,-5.197,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.43322,0.01746,0.22186,0.039505,1.3594,,,18.035,0.193,,,,,,,,0.0012204,0.00015636,-0.000082066,0.0015409,0.000019689,0.0015606,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W05_2A_0629_2D2_spx_l2b-v23-2026-034.fits,61072.69166200,1.50,9.15,true,3.00,7.00,,,0.16272,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,157,,,1.0000000000000002,,,false,false,false,false,0.861,0.128,0.334,-1.647,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.44490,0.01767,0.23378,0.036192,1.1268,,,17.978,0.168,,,,,,,,0.0011148,0.00013512,-0.000019042,0.0012880,0.000021860,0.0013098,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0573_2D2_spx_l2b-v25-2026-195.fits,61233.46202100,1.50,9.15,true,3.00,7.00,,,0.12822,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,13,156,,,0.9999999999999999,,,false,false,false,false,0.342,-0.150,-0.551,2.424,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.45969,0.01790,0.25535,0.035449,1.1426,,,17.882,0.151,,,,,,,,0.0011553,0.00013921,0.000031984,0.0012305,0.000026081,0.0012566,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0300_3D2_spx_l2b-v20-2025-260.fits,60864.61731700,1.50,9.15,true,3.00,7.00,,,0.12665,SOURCE:12,0:4;2097152:12,,,mask_explicit_bits=499834615,16,153,,,1,,,false,false,false,false,0.591,-0.273,-3.685,0.448,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.47983,0.01819,0.29394,0.035282,1.2075,,,17.729,0.130,,,,,,,,0.0011589,0.00013848,0.000043565,0.0012103,0.000034560,0.0012448,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0573_3D2_spx_l2b-v25-2026-195.fits,61233.46351400,1.50,9.15,true,3.00,7.00,,,0.13096,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,15,153,,,1,,,false,false,false,false,0.544,-0.184,-3.011,0.088,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.49563,0.01841,0.29923,0.035968,1.1993,,,17.710,0.131,,,,,,,,0.0012001,0.000086851,0.000014553,0.0012579,0.000035817,0.0012937,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0300_4D2_spx_l2b-v20-2025-260.fits,60864.61881000,1.50,9.15,true,3.00,7.00,,,0.12908,SOURCE:9,0:7;2097152:9,,,mask_explicit_bits=499834615,14,162,,,1.0000000000000002,,,false,false,false,false,0.734,-0.482,-3.019,1.236,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.50298,0.01832,0.27157,0.038533,1.4165,,,17.815,0.154,,,,,,,,0.0012831,0.00013453,-0.000018810,0.0014553,0.000029499,0.0014848,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W05_2A_0629_4D2_spx_l2b-v23-2026-034.fits,61072.69466400,1.50,9.15,true,3.00,7.00,,,0.16408,SOURCE:15;HALO:1,2097152:14;270532608:1,,,mask_explicit_bits=499834615,14,137,,,0.9997851906067948,,,false,false,false,false,1.021,-0.030,-2.763,2.341,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.51581,0.01870,0.32430,0.034838,1.2094,,,17.623,0.117,,,,,,,,0.0010244,0.00011835,-0.000014408,0.0011716,0.000042068,0.0012137,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0573_4D2_spx_l2b-v25-2026-195.fits,61233.46500600,1.50,9.15,true,3.00,7.00,,,0.12698,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,155,,,1,,,false,false,false,false,1.033,0.271,-0.786,0.955,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.53183,0.01880,0.21998,0.037316,1.1170,,,18.044,0.184,,,,,,,,0.0010708,0.00012665,-0.000087870,0.0013732,0.000019357,0.0013925,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0387_1D2_spx_l2b-v20-2025-260.fits,60865.09027300,1.50,9.15,true,3.00,7.00,,,0.12971,OUTLIER:1;SOURCE:10,0:4;524288:1;2097152:10,,,mask_explicit_bits=499834615,13,154,,,0.9915859023618605,,,false,false,false,false,0.446,-1.055,0.424,-1.674,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.53949,0.01871,0.32261,0.038740,1.4845,,,17.628,0.130,,,,,,,,0.0013644,0.00017091,0.000038062,0.0014591,0.000041632,0.0015008,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0363_1D2_spx_l2b-v23-2026-037.fits,61074.79575900,1.50,9.15,true,3.00,7.00,,,0.16680,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,159,,,1,,,false,false,false,false,0.222,-0.323,2.133,-4.532,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.55270,0.01896,0.20829,0.036324,1.0769,,,18.103,0.189,,,,,,,,0.0010690,0.00011429,-0.000059401,0.0013021,0.000017354,0.0013195,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0662_1D2_spx_l2b-v25-2026-195.fits,61233.93567000,1.50,9.15,true,3.00,7.00,,,0.12419,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,150,,,1,,,false,false,false,false,-0.151,-0.158,-1.940,3.625,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.56918,0.01896,0.28386,0.033823,1.1402,,,17.767,0.129,,,,,,,,0.0010093,0.00011330,0.0000054518,0.0011117,0.000032230,0.0011440,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0387_2D2_spx_l2b-v20-2025-260.fits,60865.09176600,1.50,9.15,true,3.00,7.00,,,0.12234,SOURCE:12,0:3;2097152:12,,,mask_explicit_bits=499834615,15,153,,,0.9999999999999999,,,false,false,false,false,0.922,0.950,-4.279,-2.388,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.57664,0.01920,0.27421,0.038342,1.3824,,,17.805,0.152,,,,,,,,0.0011580,0.00012481,-0.000078610,0.0014400,0.000030076,0.0014701,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0363_2D2_spx_l2b-v23-2026-037.fits,61074.79725100,1.50,9.15,true,3.00,7.00,,,0.15886,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,14,161,,,1.0000000000000002,,,false,false,false,false,1.590,0.943,1.069,0.456,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.59020,0.01919,0.27865,0.035377,1.1415,,,17.787,0.138,,,,,,,,0.0010880,0.00013063,-9.4780e-7,0.0012205,0.000031058,0.0012516,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0662_2D2_spx_l2b-v25-2026-195.fits,61233.93716300,1.50,9.15,true,3.00,7.00,,,0.12394,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,160,,,1,,,false,false,false,false,-0.166,0.677,-1.844,0.108,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.60679,0.01930,0.31407,0.035355,1.1737,,,17.657,0.122,,,,,,,,0.0010622,0.00011102,-0.000018655,0.0012105,0.000039455,0.0012500,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0387_3D2_spx_l2b-v20-2025-260.fits,60865.09325800,1.50,9.15,true,3.00,7.00,,,0.12312,SOURCE:12,0:2;2097152:12,,,mask_explicit_bits=499834615,14,155,,,1,,,false,false,false,false,0.308,-0.498,-4.196,1.298,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.61461,0.01955,0.30470,0.035853,1.3981,,,17.690,0.128,,,,,,,,0.0012619,0.00013065,0.000072103,0.0012483,0.000037136,0.0012855,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0363_3D2_spx_l2b-v23-2026-037.fits,61074.79874300,1.50,9.15,true,3.00,7.00,,,0.15656,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,158,,,1,,,false,false,false,false,-0.316,-0.034,-1.392,6.941,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.62827,0.01956,0.27814,0.032475,1.1192,,,17.789,0.127,,,,,,,,0.0010154,0.00010854,0.000050099,0.0010237,0.000030945,0.0010546,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W28_2A_0662_3D2_spx_l2b-v25-2026-195.fits,61233.93865500,1.50,9.15,true,3.00,7.00,,,0.12044,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,155,,,1.0000000000000002,,,false,false,false,false,-0.004,-0.496,-7.127,0.145,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.62979,0.01947,0.27483,0.038014,1.1004,,,17.802,0.150,,,,,,,,0.0011559,0.00012191,-0.000068492,0.0014148,0.000030213,0.0014450,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0386_1D3_spx_l2b-v25-2026-185.fits,61225.58749800,1.50,9.15,true,3.00,7.00,,,0.11889,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,12,158,,,1,,,false,false,false,false,0.264,-0.150,1.616,-6.321,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.64513,0.01978,0.21618,0.034210,1.0761,,,18.063,0.172,,,,,,,,0.00098904,0.00013600,-0.000013277,0.0011516,0.000018693,0.0011703,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W28_1B_0387_4D2_spx_l2b-v20-2025-260.fits,60865.09475000,1.50,9.15,true,3.00,7.00,,,0.12336,SOURCE:9,0:7;2097152:9,,,mask_explicit_bits=499834615,14,161,,,0.9999999999999998,,,false,false,false,false,0.236,0.459,3.450,-3.593,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D2,1.65266,0.01983,0.29104,0.035442,1.3926,,,17.740,0.132,,,,,,,,0.0011414,0.000095650,0.0000074078,0.0012222,0.000033882,0.0012561,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_1A_0363_4D2_spx_l2b-v23-2026-037.fits,61074.80023600,1.50,9.15,true,3.00,7.00,,,0.15779,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,14,155,,,1,,,false,false,false,false,0.207,0.438,1.789,4.152,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.65460,0.01979,0.30366,0.039816,1.3453,,,17.694,0.142,,,,,,,,0.0013180,0.00013168,-0.000049396,0.0015485,0.000036885,0.0015854,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W06_2A_0575_4D3_spx_l2b-v23-2026-040.fits,61079.34628300,1.50,9.15,true,3.00,7.00,,,0.14959,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,159,,,1.0000000000000002,,,false,false,false,false,0.290,-0.490,-4.755,-2.013,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.65886,0.01985,0.31013,0.034817,1.1201,,,17.671,0.122,,,,,,,,0.0011948,0.00011987,0.000070429,0.0011738,0.000038471,0.0012122,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0255_2D3_spx_l2b-v20-2025-258.fits,60857.27888900,1.50,9.15,true,3.00,7.00,,,0.11677,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,14,154,,,1.0000000000000002,,,false,false,false,false,0.675,-0.729,-2.756,1.518,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.66748,0.02004,0.34543,0.039544,1.1432,,,17.554,0.124,,,,,,,,0.0012352,0.00010159,-0.000089632,0.0015160,0.000047730,0.0015638,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0386_2D3_spx_l2b-v25-2026-185.fits,61225.58899000,1.50,9.15,true,3.00,7.00,,,0.11489,SOURCE:17,2097152:17,,,mask_explicit_bits=499834615,13,155,,,1,,,false,false,false,false,0.706,-0.014,-2.306,2.243,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.69219,0.02016,0.32869,0.036692,1.3220,,,17.608,0.121,,,,,,,,0.0012896,0.00011733,0.000051961,0.0013031,0.000043214,0.0013463,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W07_1A_0071_1D3_spx_l2b-v24-2026-089.fits,61080.29377600,1.50,9.15,true,3.00,7.00,,,0.14278,SOURCE:16,2097152:16,,,mask_explicit_bits=499834615,14,158,,,1,,,false,false,false,false,0.219,-0.609,0.436,-3.010,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.69684,0.02042,0.25972,0.034606,1.0441,,,17.864,0.145,,,,,,,,0.0010369,0.00010495,-0.000014368,0.0011706,0.000026981,0.0011975,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0255_3D3_spx_l2b-v20-2025-258.fits,60857.28038100,1.50,9.15,true,3.00,7.00,,,0.11285,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,156,,,0.9999999999999999,,,false,false,false,false,0.922,-0.029,3.218,5.841,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.70532,0.02062,0.24150,0.033269,1.0485,,,17.943,0.150,,,,,,,,0.0010119,0.00011697,0.000022700,0.0010835,0.000023330,0.0011068,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0386_3D3_spx_l2b-v25-2026-185.fits,61225.59048300,1.50,9.15,true,3.00,7.00,,,0.11611,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,15,158,,,1,,,false,false,false,false,-0.324,0.375,-4.631,-4.283,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.73187,0.02088,0.28246,0.035931,1.2419,,,17.773,0.138,,,,,,,,0.0011552,0.00014899,0.000022555,0.0012591,0.000031913,0.0012910,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W07_1A_0071_2D3_spx_l2b-v24-2026-089.fits,61080.29526800,1.50,9.15,true,3.00,7.00,,,0.13796,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,156,,,1,,,false,false,false,false,0.879,-0.352,-4.320,-2.412,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.73600,0.02108,0.22949,0.033194,1.0072,,,17.998,0.157,,,,,,,,0.0010076,0.00011342,0.000020122,0.0010808,0.000021067,0.0011018,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2025W27_1A_0255_4D3_spx_l2b-v20-2025-258.fits,60857.28187300,1.50,9.15,true,3.00,7.00,,,0.11194,SOURCE:15,2097152:15,,,mask_explicit_bits=499834615,14,160,,,0.9999999999999999,,,false,false,false,false,0.516,0.885,5.238,6.524,false,,,,,,,,,,
0,,source,P2190,240.2575,36.9388,cleaned,native_raw_mef_batch_exact_fractional,,SPHEREx-D3,1.74487,0.02127,0.31854,0.034996,1.0901,,,17.642,0.119,,,,,,,,0.0010376,0.00012231,-0.000012099,0.0011841,0.000040587,0.0012247,native_variance_monte_carlo_clipped_weighted_median,128,false,1.0000,1,level2_2026W27_2A_0513_1D3_spx_l2b-v25-2026-185.fits,61226.26507100,1.50,9.15,true,3.00,7.00,,,0.11103,SOURCE:14,2097152:14,,,mask_explicit_bits=499834615,14,137,,,1.0000000000000002,,,false,false,false,false,-0.132,-0.790,-4.758,5.940,false,,,,,,,,,,
