name,n_frames,n_visits,mjd_first_neo,mjd_last_neo,w1_first,w1_last,dw1_neowise,w1_slope_2yr,w1_amp_visits,w1_flux_last_mjy,w2_last
P15417,268,16,56952.68530576,60394.078612215,14.198,14.13475,-0.06325000000000003,-0.07577267269396609,0.14949999999999974,0.6867786382056569,13.256250000000001
P15419,235,16,56960.812396415,60402.39830688,14.9325,15.07,0.13750000000000107,0.12690432067780183,0.3954999999999984,0.29021294362383665,13.826
P1542,473,22,56690.447978245,60500.528542335,14.559,14.068,-0.49099999999999966,-0.0031175494877575707,0.6165000000000003,0.7303260272798545,13.12
P15423,252,15,56959.16718807,60400.727695425,14.2965,14.426,0.12950000000000017,-0.04789221396425048,0.24400000000000155,0.5251903991205239,13.809
P15424,252,15,56959.101227045,60400.53458745,14.406,14.474,0.06799999999999962,0.02112475387007636,0.13400000000000034,0.5024776835245203,14.027
P15425,249,15,56957.982563425,60399.53944044,13.487,13.3695,-0.11749999999999972,-0.013904945613312967,0.4429999999999996,1.3896863068569514,12.4265
P15426,261,15,56961.503141055,60402.97642138,13.7165,14.1,0.38349999999999973,0.06726252797272246,0.42849999999999966,0.7091151732377355,13.11
P15427,260,15,56961.536185255,60403.10490549,14.531,14.855,0.32399999999999984,-0.0051822534329323735,0.3985000000000003,0.35376655975082577,14.094
P15428,237,15,56957.456021145,60398.9294914,15.561,15.904,0.34299999999999997,0.1434886543889968,0.4634999999999998,0.13462222936273363,14.676
P15429,275,16,56771.11867377499,60403.84352943,14.725,14.587,-0.1379999999999999,0.06798088437631242,0.4015000000000004,0.45281080165393417,14.007
P1543,306,22,56698.720684765,60512.198807955,12.918,13.092,0.17400000000000126,0.09047330645337133,0.6509999999999998,1.7943897436905065,12.4275
P15430,230,16,56956.534604005,60397.96554221,14.29,14.2725,-0.017499999999998295,0.014430865539357898,0.08949999999999925,0.604946235140715,13.5845
P15432,256,16,56960.21950855,60401.65993696,12.72,12.7335,0.013499999999998735,0.011022815312882505,0.19599999999999973,2.4964149702894662,12.433
P15434,247,15,56959.5615536,60401.0818861,14.555,14.479,-0.07600000000000051,0.09974331926420647,0.29749999999999943,0.5001690082785537,13.93
P15437,260,15,56961.56865644,60403.10516016,14.2805,14.331,0.050499999999999545,-0.11187734170009705,0.38150000000000084,0.5732139859157617,13.495
P15438,251,15,56958.771803795,60400.310471955,14.176,14.152,-0.02400000000000091,-0.0500988382482607,0.28300000000000125,0.6759534333059771,13.197
P1544,316,22,56698.55610035,60512.071215635,12.8125,13.053,0.24050000000000082,0.10038407705190334,0.5790000000000006,1.8600164205265803,12.0235
P15440,235,15,56958.27817845,60399.76444661,14.453,14.503,0.05000000000000071,0.015690712128658024,0.15700000000000003,0.48923416553108834,13.821
P15442,241,15,56957.9163477,60399.41108376499,14.927,15.015,0.08800000000000097,0.04671315802451829,0.20700000000000074,0.30529295198228473,14.002
P15443,263,16,56770.823122345,60403.36212814,14.7625,15.0475,0.28500000000000014,-0.06356385844924979,0.4009999999999998,0.2962898528286061,13.917
P15448,277,16,56950.0865939,60391.507210965,14.149,14.162749999999999,0.013749999999999929,-0.11624728868338863,0.20650000000000013,0.6692937635061953,13.20875
P15452,295,16,56951.04073688,60392.53546594,14.367,14.6035,0.2364999999999995,0.0761142102180842,0.34500000000000064,0.445981432609678,13.776
P15457,245,15,56957.75297319,60399.281708309994,14.415,14.3745,-0.04049999999999976,0.11399130478793038,0.31599999999999895,0.5507021579129739,13.195
P15458,261,15,56954.92301538,60396.391580295,15.482,15.37425,-0.10774999999999935,0.023657293977712532,0.36100000000000065,0.21928896524188926,14.405000000000001
P15461,245,15,56959.52997382,60401.04814152,12.504,12.64,0.136000000000001,0.09457970173193604,0.19400000000000084,2.720926298598313,11.638
P15462,246,15,56958.54272297,60400.116345195,14.353,14.382,0.028999999999999915,-0.01732915322382262,0.07000000000000028,0.5469111509234136,14.004
P15463,251,15,56958.67426297,60400.116345195,15.122,15.026,-0.09600000000000009,0.08596627323435445,0.4259999999999984,0.3022155303599906,14.04
P15465,242,15,56958.27964284,60399.82773365,14.122,14.488,0.36599999999999966,0.20235506172646897,0.4410000000000007,0.49604009072335403,13.586
P15466,248,15,56958.24666228,60399.69924959,14.1075,14.307,0.19950000000000045,0.09144815895930695,0.32150000000000034,0.5860258564641562,13.225
P15467,248,15,56957.48976569,60398.99239635,12.856,12.925,0.06900000000000084,0.198320009207008,0.6010000000000009,2.0927472420283366,12.0355
P15468,11,2,57683.37797479,60034.60156755,14.209499999999998,14.179,-0.030499999999998195,,0.030499999999998195,0.6593511655802776,13.575
P1547,316,22,56698.22642215,60511.7846416,13.906,13.945,0.0389999999999997,0.021917790278160695,0.16750000000000043,0.8179312067414348,12.895
P15470,234,15,56957.4569125,60398.99239635,15.066,14.9725,-0.09350000000000058,-0.02770986647755707,0.3290000000000006,0.31748029725186017,14.175
P15473,254,16,56949.362805245,60390.89624321,13.898,13.919,0.021000000000000796,0.022235673306224932,0.13299999999999912,0.8377545172253705,12.967
P15474,275,16,56950.38265459,60391.86108333,14.996,15.027249999999999,0.031249999999998224,-0.012830685423565738,0.4499999999999993,0.3018677920851041,14.3295
P15478,251,16,56957.09489087,60398.51067622,14.844,14.736,-0.10799999999999876,0.03511311404198998,0.21899999999999942,0.39474512769754405,13.534
P15479,245,16,56956.76572235,60398.25409015,13.474,13.56,0.0860000000000003,-0.02118425380489293,0.20199999999999996,1.1660489393747906,12.4675
P1548,311,22,56697.92997927,60511.40211941,14.214,14.446,0.23199999999999932,0.10707557843378433,0.402000000000001,0.515604594030419,13.604
P15480,238,16,56956.50264221,60398.06136408,15.1755,14.94,-0.23550000000000004,0.032527440605362265,0.359,0.32712729180199585,13.991
P15481,239,16,56956.27241524,60397.77243406999,14.2595,14.084,-0.17549999999999955,0.04662135040856097,0.25400000000000134,0.7196424579988185,13.214
P15482,270,16,56960.91197471,60402.42956838,13.604,13.716,0.1120000000000001,0.02714634082792983,0.4269999999999996,1.009989312651706,12.795
P15484,259,15,56955.12064387,60396.519936995,14.813,14.89225,0.07925000000000004,0.053947167750555636,0.34949999999999903,0.3418351974062864,13.86375
P15485,253,16,56955.51551863,60397.00210233,14.959,14.712,-0.2469999999999999,0.0179632233555044,0.49099999999999966,0.4035680517711624,13.909
P15486,249,16,56955.811451965,60397.226854459994,13.67,13.7285,0.05850000000000044,0.02488954372130718,0.067499999999999,0.9984280605922768,12.3305
P15487,270,15,56954.100475545,60395.427376659994,13.395,13.503499999999999,0.10849999999999937,0.07167822452884011,0.24600000000000044,1.2283348628494524,13.176749999999998
P15488,268,15,56954.06755869,60395.52396278,13.613,13.55,-0.06299999999999883,-0.028164135699136776,0.12950000000000017,1.1768382573706628,12.351
P15489,261,15,56953.639958045,60395.13825545,14.162,14.222,0.05999999999999872,-0.11477097567003561,0.2184999999999988,0.6337482575187904,13.273
P1549,301,22,56702.21126598,60515.80112835,14.7765,14.939,0.16249999999999964,0.006695520773498555,0.4444999999999997,0.3274287259664955,14.026
P15491,274,16,56952.85027205,60394.270956274995,13.9025,14.122499999999999,0.21999999999999886,0.023601563281073372,0.34199999999999875,0.6945712106877174,13.1295
P15494,247,16,56960.02353552,60401.49770838,14.063,14.3105,0.24749999999999872,0.0019158078649893875,0.40000000000000036,0.5841397739416258,13.4355
P15495,193,15,56959.62866065,60401.11282927,14.7825,14.737,-0.04550000000000054,0.010457035465302522,0.16799999999999926,0.3943817213794017,13.855
P15496,239,16,56960.45126355,60402.04443411,14.669,14.652,-0.017000000000001236,-0.05388817378009166,0.12899999999999956,0.4264977832710086,13.84
P15497,248,16,56956.10776729,60397.48369516,15.164,15.095,-0.06899999999999906,0.014929855647717953,0.3739999999999988,0.28360689051236365,14.228
P15498,242,16,56956.140620485,60397.611669815,13.5145,13.565,0.050499999999999545,-0.018168653497428376,0.08799999999999919,1.1606914311506693,12.571
P15499,266,16,56961.10934856,60402.65425618,14.747,14.657,-0.08999999999999986,-0.11704848564506723,0.40700000000000003,0.42453820395637965,13.908
P155,360,22,56696.873582985,60510.192347565,13.2115,13.3715,0.16000000000000014,0.010073784416750813,0.30100000000000016,1.3871287663826848,12.362
P1550,379,22,56690.5813011,60500.655116334994,14.258,14.4745,0.2165000000000017,0.02219842570594635,0.41999999999999993,0.5022463372733221,13.8785
P15500,277,16,56952.45571557,60393.94968246001,12.599,12.749500000000001,0.15050000000000097,-0.05540151968960644,0.2560000000000002,2.4598961810185385,11.9055
P15501,244,15,56957.29251921,60398.767707885,14.218,14.238,0.019999999999999574,-0.051199438894845656,0.11700000000000088,0.6244774754803153,13.4225
P15504,273,16,56949.9220733,60391.28182275,13.269,13.183,-0.0860000000000003,-0.029370042816359264,0.11299999999999955,1.6501247499594853,11.9655
P15505,271,16,56950.218261305,60391.69993704,14.11,14.11025,0.0002500000000011937,-0.19959419302077686,0.3349999999999991,0.7024522020321436,13.40475
P15507,258,15,56953.771625455,60395.106166244994,13.15,13.207,0.057000000000000384,0.012550769599245731,0.08000000000000007,1.6140492347719095,11.451
P15508,268,16,56952.71879566,60394.142281235,14.089,14.1,0.010999999999999233,-0.008217943291395653,0.07049999999999912,0.7091151732377355,13.59275
P15509,275,16,56952.68581513,60394.04620471,12.8085,12.76425,-0.0442499999999999,0.00204679608645435,0.22600000000000087,2.426703845005262,11.77
P15511,278,16,56951.92917338,60393.371248935,13.633,13.853750000000002,0.22075000000000244,0.06076358925061522,0.33000000000000007,0.8896450737275918,12.845749999999999
P15512,273,16,56952.48844142,60393.85303289,13.339,13.57,0.23099999999999987,-0.006528866251677334,0.2530000000000001,1.1553585384408713,12.437999999999999
P15513,281,16,56951.962090235,60393.27491778,13.327,13.5705,0.24349999999999916,-0.08697525162196007,0.39149999999999885,1.154826598664398,12.6785
P15516,260,15,56954.56137573,60396.07005185,14.424,14.433499999999999,0.009499999999999176,0.026919798069833238,0.10449999999999982,0.5215750138431887,12.994250000000001
P15517,254,15,56959.56308165,60401.14460005,13.8345,13.9605,0.12599999999999945,0.063933119415089,0.27250000000000085,0.806337352277706,13.2585
P15518,252,16,56959.79356328,60401.337135125,13.246,13.3355,0.08949999999999925,-0.14424573729305376,0.4535,1.433893111100746,12.595
P15519,231,15,56959.497184305,60400.98345381,13.4965,13.323,-0.17349999999999888,0.008887775066558763,0.23050000000000104,1.4504968107943204,12.488
P1552,44,11,57057.77177094,60505.98391007,14.465499999999999,14.4535,-0.011999999999998678,-0.13641548813100923,0.2995000000000001,0.5120551969711693,13.926
P15520,243,15,56959.26683002499,60400.75851122,15.372,15.5645,0.19250000000000078,0.027974190512081994,0.22199999999999953,0.18404192970619382,14.715
P15521,233,15,56959.20118729,60400.72648568,14.794,14.924,0.129999999999999,-0.07376026978170983,0.19649999999999856,0.3319837132746851,13.97
P15522,246,15,56958.641600795,60400.08400137,14.83,14.707,-0.12299999999999933,0.029481433834742454,0.31349999999999945,0.4054308372611984,13.925
P15523,257,15,56958.6745176,60400.21293105,14.544,14.635,0.0909999999999993,-0.014902309921770513,0.33150000000000013,0.43322825982912816,13.751
P15524,251,15,56958.575830825,60400.01975934,13.2,13.139,-0.06099999999999994,0.13921366153279663,0.26750000000000007,1.7183703808729518,12.572
P15526,140,13,56958.14823006,60399.6343072,14.473,14.756,0.2829999999999995,-0.04020954780256077,0.6650000000000009,0.38754021713422576,14.448
P15527,239,15,56958.24685330001,60399.73102038,14.549,14.523,-0.0259999999999998,-0.026113152315282318,0.16999999999999993,0.4803046356652445,13.559
P15528,240,15,56957.35835296,60398.896192515,14.677,14.66,-0.01699999999999946,-0.04023378488237569,0.20849999999999902,0.4233667806749384,13.6825
P15529,240,15,56957.522746205,60398.86378498,14.189,14.207,0.018000000000000682,-0.005205530316648292,0.17600000000000016,0.6425645739890832,13.127
P15530,284,16,56950.38278191,60391.892854175,14.319,14.0435,-0.27550000000000097,-0.10074069628995427,0.3855000000000004,0.7469934233896453,13.1415
P15531,277,16,56950.744676225,60392.18184832,14.2655,14.283750000000001,0.018250000000001876,-0.00816784763653723,0.05549999999999855,0.5987103669970105,14.000250000000001
P15533,243,16,56957.02931185,60398.446434195,14.907,15.148,0.24099999999999966,-0.07323622084446262,0.3935000000000013,0.2700951453150614,14.23
P15534,251,16,56960.188374460005,60401.69017972,14.098,14.1505,0.05249999999999844,-0.01864272226055102,0.1305000000000014,0.6768879428731303,13.065
P15535,253,16,56960.28687029,60401.75499479,14.5005,14.238,-0.26250000000000107,-0.03378634508630767,0.5289999999999999,0.6244774754803153,13.622
P15536,218,16,56960.089623925,60401.62638337,13.988,14.179,0.19100000000000072,0.04323856625636875,0.30349999999999966,0.6593511655802776,12.906
P1554,299,22,56701.81581796,60515.48227434,14.6185,14.738,0.11950000000000038,0.05830070458083055,0.23199999999999932,0.3940186496167546,13.7875
P15541,218,16,56961.01078895,60402.30076601,13.637,13.637,0.0,-0.03429735499047944,0.13900000000000112,1.0862174570950622,12.477
P15543,264,15,56955.219458055,60396.68031918,14.862,14.7475,-0.1144999999999996,0.06818467742560062,0.7270000000000003,0.3905860950571953,14.0255
P15544,259,15,56953.968999235,60395.39515986,14.739,14.9665,0.22749999999999915,-0.06951788506609288,0.44649999999999856,0.3192396149083389,14.02975
P15545,266,15,56954.363874075,60395.78073984,12.98,13.13025,0.15024999999999977,-0.03920979273019562,0.44899999999999984,1.732274762738151,12.1795
P15547,269,15,56953.40979485,60394.849198134994,13.1385,13.278749999999999,0.1402499999999982,0.057438795681719765,0.5434999999999999,1.510834099401748,12.3425
P1555,308,22,56701.74992057,60515.387089430005,14.8965,14.6595,-0.2370000000000001,-0.15137875093201675,0.4880000000000013,0.4235617931823918,13.764
P15550,262,15,56953.771625455,60395.23471394,13.675,13.748,0.07299999999999862,-0.04083221242838022,0.19899999999999984,0.9806561996384047,13.559000000000001
P15551,263,16,56952.88331619,60394.30317278,14.857,14.80575,-0.051249999999999574,-0.12294140197929604,0.40549999999999997,0.3701832621818243,13.9865
P15552,270,15,56953.14665101,60394.62393716,14.479,14.519,0.040000000000000924,0.09251730906979544,0.09399999999999942,0.48207740689608714,14.089
P15553,289,16,56951.468464835,60392.82465058,14.3035,14.481,0.1775000000000002,0.03029725520037539,0.20350000000000001,0.49924851098622547,13.669
P15554,282,16,56952.1594003,60393.563911345,15.232,15.6085,0.37650000000000006,0.10407653388508377,0.7294999999999998,0.1767326454289879,14.8235
P15557,283,16,56771.774910035005,60404.64531359,14.058,14.011,-0.0470000000000006,0.043701145480671374,0.19200000000000017,0.769691655521858,13.012
P15558,259,15,56959.00381354,60400.53344133,14.598,14.394,-0.20400000000000063,0.04769280600082482,0.30799999999999983,0.5408997469394473,13.409
P15559,259,16,56960.51722707,60402.044179425,13.341,13.329,-0.011999999999998678,0.11538550945042053,0.3774999999999995,1.4425031767629384,12.418
P1556,413,22,56688.53841709,60498.357368785,13.02,13.174,0.15399999999999991,0.06470254048549352,0.2215000000000007,1.6638599886544871,12.0585
P15560,253,15,56953.08107203,60394.49519852,14.892,14.9555,0.06350000000000122,0.03650349891894879,0.34699999999999953,0.32249039057973256,14.10975
P15563,275,16,56949.65912052,60391.08916039,14.247,14.514,0.26699999999999946,-0.13519506898293046,0.5629999999999988,0.48430257510427277,13.886
P15564,271,16,56949.59341418,60391.02447264,14.122,14.0515,-0.07049999999999912,0.05601774491022226,0.16849999999999987,0.741509600402471,13.002
P15567,288,16,56950.61339081,60392.11728803,12.336,12.436499999999999,0.10049999999999848,0.029849508618071622,0.3695000000000004,3.281835271333919,11.4295
P15568,283,16,56952.061031795005,60393.435236314996,13.755,13.76625,0.01124999999999865,0.019248080591727494,0.06599999999999895,0.964310239339717,13.2
P1557,412,22,56688.7032562,60498.45299944,12.9125,13.047,0.13450000000000095,-0.06775317129490756,0.33699999999999974,1.870323704973198,12.681
P15571,154,16,56952.09394865,60393.370866945,14.338,14.1615,-0.176499999999999,0.008251166555614305,0.28749999999999964,0.6700647601637276,13.108
P15574,255,15,56958.707880165,60400.21248536,13.555,13.802,0.2469999999999999,-0.0541486240003801,0.3020000000000014,0.9330754829398658,12.719
P15575,251,15,56958.67515437,60400.14773399,13.7605,13.777,0.01649999999999885,-0.007686398081157903,0.11400000000000077,0.9548096029613464,12.716
P15577,256,15,56957.62194247,60399.15265127,13.7255,13.581,-0.14450000000000074,-0.018147924566472007,0.2554999999999996,1.1437122645108209,12.704
P15578,229,16,56957.02969389,60398.381746485,14.685,14.9,0.21499999999999986,-0.019756222287977836,0.4939999999999998,0.3394038608341608,13.8305
P15579,243,16,56956.96386014,60398.41428134,12.869,13.1345,0.2654999999999994,0.07044639228138236,0.36100000000000065,1.7255072097385105,12.126
P1558,422,22,56689.13155769,60499.059573000006,14.187,14.275,0.08800000000000097,-0.08910494761283454,0.38599999999999923,0.6035548974091042,13.7555
P15580,230,15,56957.02963021,60398.4780777,15.096,15.266,0.16999999999999993,-0.006307266443674302,0.33649999999999913,0.24227956110467755,14.0555
P15581,276,17,56948.67225182,60390.349772115005,14.924,14.8055,-0.11849999999999916,0.022345209238588033,0.32099999999999973,0.37026850984206455,14.20875
P15582,288,16,56949.00129302,60390.478256175,14.311,14.17325,-0.13775000000000048,0.10428708103673062,0.29900000000000126,0.6628523163286569,13.36725
P15585,280,17,56948.70510499,60390.31787394,13.8345,13.652,-0.182500000000001,0.06405891203798321,0.2845000000000013,1.071313994867361,12.538
P15589,232,16,56956.536004755,60397.996549005,13.448,13.585,0.13700000000000045,0.021978721191804974,0.1664999999999992,1.139506425013089,12.4775
P1559,415,22,56689.098577125,60498.995585775,15.3035,15.246,-0.05749999999999922,-0.013560298991118522,0.33000000000000007,0.24678387444275574,14.491
P15591,243,16,56956.404464665,60397.90034509,14.5155,14.429,-0.08649999999999913,0.031971378291632886,0.23499999999999943,0.5237412474187799,13.598
P15592,247,16,56956.43744522,60397.90034509,14.686,14.75,0.06400000000000006,0.030128092293404157,0.17100000000000115,0.3896877719667662,14.036
P15593,222,16,56956.04257027,60397.51552964,13.158,13.305,0.14700000000000024,-0.06009492338368525,0.28049999999999997,1.4747444765574835,12.4225
P15594,242,16,56955.61484221,60397.12956829,14.387,14.43,0.04299999999999926,-0.0015080967787348331,0.12049999999999983,0.5232590859808557,13.677
P15595,247,15,56955.51590062,60396.93690527,13.288,13.358,0.07000000000000028,0.010352640406612537,0.18900000000000006,1.4044839424697022,12.3835
P15596,251,15,56955.51590062,60396.87304525499,15.428,15.462,0.03399999999999892,-0.006222166907917442,0.24099999999999966,0.20226315544753676,14.27275
P15597,241,16,56955.58173433,60397.033491170005,14.427,14.184,-0.24300000000000033,-0.06410951511926158,0.38899999999999935,0.6563217221556524,13.31
P15599,258,15,56955.25269326,60396.648038964995,13.15,12.921,-0.22900000000000098,-0.02991359646900449,0.4209999999999994,2.10047142753189,12.108
P156,359,22,56696.939480445,60510.38405435,14.4915,14.7075,0.2159999999999993,0.06022807270075067,0.31950000000000145,0.4052441724452364,13.555
P1560,409,22,56688.7032562,60498.64464281,14.3535,14.298,-0.05550000000000033,-0.0884421188449058,0.6390000000000011,0.5909037937353689,13.601
P15600,252,15,56954.6932978,60396.069669795,15.089,14.985,-0.10400000000000098,-0.08125997933913452,0.19200000000000017,0.3138461303409319,13.92175
P15603,247,15,56953.21286671,60394.75216654,14.145,14.173,0.02800000000000047,-0.0032611261578428447,0.10250000000000092,0.663004961288126,13.492
P15604,256,15,56953.01523828,60394.43140221,14.8245,15.0355,0.2110000000000003,-0.01525510347811905,0.26099999999999923,0.2995827329081046,14.2295
P15606,251,16,56952.81786457,60394.20614122,12.856,12.76375,-0.09224999999999994,-0.019444636144833213,0.1144999999999996,2.427821640787224,11.652
P15609,239,15,56959.30019256,60400.822307530005,15.5785,15.711,0.13250000000000028,0.25519864434460776,0.44099999999999895,0.16081137978324558,14.776
P1561,453,22,56692.02926186,60502.060544455,13.864,13.8375,-0.026500000000000412,0.061611855895835274,0.301499999999999,0.9030603579139209,12.8225
P15611,255,15,56959.46490416,60400.98294444,13.607,13.406,-0.20099999999999874,0.07780676060184367,0.448500000000001,1.343744743128114,12.645
P15613,259,16,56950.81019159,60392.31071434,14.1055,14.2895,0.18400000000000105,0.07643499456536593,0.20700000000000074,0.5955480106201282,13.4735
P15614,252,15,56954.560866405,60395.9743573,14.3335,14.427,0.0934999999999988,-0.06012400218877966,0.2859999999999996,0.524706903579029,13.686
P15615,269,15,56954.33051152,60395.8460006,14.3835,14.178,-0.2054999999999989,0.0029171042993885394,0.41849999999999987,0.6599587301971389,13.305
P15617,268,15,56953.96861719,60395.39560552,13.686,13.9125,0.2264999999999997,-0.018176511063142338,0.25900000000000034,0.8427849629024362,12.88
P15618,277,16,56952.75139414,60394.206905235,13.7775,13.68,-0.09750000000000014,0.1319699005973447,0.3125,1.0440391352226617,12.6955
P15619,285,16,56952.25770509,60393.69309605,14.237,14.199,-0.038000000000000256,0.014158650037470516,0.20699999999999896,0.6473166505362667,13.18975
P1562,431,22,56687.648769975,60497.43200458,13.9585,14.742,0.7835000000000001,0.0520046906532357,0.8275000000000006,0.3925697019654763,14.126
P15621,251,15,56958.27900612,60399.76355525,14.6805,14.671,-0.009500000000000952,-0.1212561047540822,0.1974999999999998,0.4190991483023264,13.672
P15623,266,15,56953.60672286,60395.07471373,14.184,14.6125,0.42850000000000144,0.06297965397848315,0.5359999999999996,0.44229983591752614,13.633
P15624,247,16,56959.79267188,60401.30555531,14.4305,14.629,0.19849999999999923,0.008431856742202792,0.33899999999999864,0.4356289950350613,13.7055
P15625,251,16,56960.05600669,60401.56233238,14.6605,14.7115,0.05099999999999838,-0.01987679289353376,0.3180000000000014,0.4037539445272698,13.781
P15627,242,16,56960.088987195,60401.594739895,14.8145,14.7755,-0.03900000000000148,-0.08232477808060505,0.31900000000000084,0.3806420628006454,14.0375
P15628,251,15,56959.364943865,60400.9842178,15.1325,15.458,0.3254999999999999,-0.04026386660418675,0.5259999999999998,0.2030096947819744,14.45
P1563,439,22,56693.28124938,60503.36849513,14.821,14.73,-0.0909999999999993,-0.051036971801425045,0.23499999999999943,0.39693260855534457,13.8
P15630,246,15,56959.06901053,60400.59870205,14.379,14.4455,0.06649999999999956,-0.07072836381888924,0.13450000000000095,0.5158420934028923,13.3035
P15631,249,15,56959.26612959,60400.75921158,14.869,15.077,0.20800000000000018,-0.06759507511407596,0.2989999999999995,0.28834789031194813,14.101
P15633,246,15,56958.377756725,60399.92438317501,14.376,14.446,0.07000000000000028,-0.029990359871848168,0.1670000000000016,0.515604594030419,13.4505
P15634,264,16,56960.747008365,60402.30153004,14.0535,13.954,-0.09949999999999903,-0.006397825193517513,0.3420000000000005,0.811179148012159,13.195
P15636,276,16,56950.217879295,60391.5717077,14.477,14.677,0.1999999999999993,-0.03306635228594529,0.38149999999999906,0.41678950846757434,13.722
P15637,284,16,56949.59290483,60390.96118565,14.605,14.721,0.11599999999999966,0.11559719296151154,0.32099999999999973,0.40023657943661956,13.464
P15638,279,16,56950.15210927,60391.5717077,14.6215,14.62,-0.0015000000000000568,0.1269258969442997,0.3819999999999997,0.43925506526364166,14.133
P15639,293,16,56950.64560733,60392.085771850005,14.838,14.899750000000001,0.06175000000000175,0.0034062139088630746,0.1919999999999984,0.33948202045932085,13.719249999999999
P1564,560,22,56685.73666712,60495.51811634,12.66,12.63,-0.02999999999999936,0.04996314691326059,0.1169999999999991,2.7461027196623014,11.607
P15640,282,16,56951.04048215,60392.43932576,13.951,13.626999999999999,-0.3240000000000016,-0.09984367376299311,0.3849999999999998,1.0962681034800696,12.954
P15641,189,15,56957.35771624,60398.76828092499,16.105,15.946,-0.1590000000000007,-0.15021584475313055,0.3404999999999987,0.12951401837690157,14.804
P15642,241,15,56957.35771624,60398.800561125,13.951,13.93,-0.021000000000000796,0.003762604968365535,0.09100000000000108,0.8293097632644829,12.798
P15645,235,16,56956.864027215,60398.318714149995,14.499,14.7285,0.22949999999999982,0.03777206007733949,0.2749999999999986,0.3974813702036067,14.107
P15648,244,16,56956.69963397,60398.125924445,13.357,13.451,0.0940000000000012,-0.04804018860556444,0.27200000000000024,1.2891895551533286,12.486
P15651,250,16,56956.3047591,60397.77300712,14.0015,13.91,-0.09149999999999991,-0.01719258265459982,0.15899999999999892,0.8447277828904008,12.617
P15652,254,16,56955.580906635,60397.034382525,14.3605,14.477,0.11650000000000027,0.03081266713475783,0.2969999999999988,0.5010912027522367,13.6255
P15654,250,15,56955.38346922,60396.80918524,12.78,12.744,-0.03599999999999959,-0.033136293881302896,0.11500000000000021,2.472388860916961,11.635000000000002
P15655,252,16,56955.745363585,60397.25958032,14.4485,14.381,-0.067499999999999,0.011441415105506402,0.2809999999999988,0.5474151067533476,13.418
P15657,265,15,56954.36336471,60395.71738918,14.274,14.599,0.32500000000000107,0.021917934023538317,0.3695000000000004,0.4478337068324992,13.321
P15658,279,16,56951.17355031,60392.63109677,12.71,12.866499999999998,0.15649999999999764,0.040079952803413144,0.2729999999999997,2.208598527378239,11.9605
P1566,398,22,56682.409194935,60492.00613888,13.487,13.521,0.034000000000000696,-0.005070380103397695,0.20749999999999957,1.2086951466374387,12.983
P15661,272,16,56949.39680447,60390.863199025,14.3765,14.711,0.33450000000000024,0.01788896438875217,0.4555000000000007,0.4039399229098689,13.6725
P15664,266,16,56950.25226053,60391.6665108,13.938,13.472999999999999,-0.46500000000000163,-0.031199397128521753,0.5525000000000002,1.263329909549268,12.4115
P15666,265,16,56950.4497617,60391.85968257,14.114,13.996500000000001,-0.11749999999999972,-0.06024376249337478,0.26500000000000057,0.7800398286972915,13.076
P15667,263,16,56950.943387025,60392.40577217,13.761,14.007750000000001,0.24675000000000225,-0.10308414213700794,0.47850000000000037,0.7719990719555578,13.23475
P15668,270,16,56951.04201027,60392.50197603,12.731000000000002,12.96,0.2289999999999992,-0.19237915735773423,0.5470000000000006,2.0263608132078383,12.156749999999999
P15669,249,16,56955.94502947,60397.417670375,14.118,14.031,-0.08699999999999974,-0.09384298866196558,0.1980000000000004,0.7556431995682289,13.204
P1567,561,22,56682.93631109,60492.93220294,13.405,13.041,-0.363999999999999,0.020551598333639103,0.5060000000000002,1.8806881072557111,12.542
P15673,275,16,56951.272300775,60392.69489312,14.4415,14.30225,-0.13924999999999876,-0.02295997868888536,0.2599999999999998,0.5885952842380235,13.439250000000001
P15674,268,16,56951.4039045,60392.75970815,14.359,14.3275,-0.03149999999999942,0.02847720655319027,0.15899999999999892,0.5750647910290833,13.2355
P15675,251,15,56957.75513795,60399.24719968,11.783,11.118,-0.6649999999999991,-0.07476580318375817,0.8260000000000005,11.05393173615152,10.425
P15676,249,15,56957.886678,60399.3439129,14.395,14.7035,0.30850000000000044,0.03863065025701878,0.4789999999999992,0.4067399006915035,14.099
P15677,251,16,56957.03122191,60398.4445241,14.039,14.2085,0.1695000000000011,0.020684071659615312,0.3930000000000007,0.6416774511673091,13.438
P15678,244,16,56956.471762789995,60397.89894439,13.758,13.725,-0.032999999999999474,0.17527353301589907,0.32149999999999856,1.0016518056599708,12.585
P1568,587,22,56681.88207892,60492.19727293,15.533,15.511,-0.02200000000000024,-0.02286517736442246,0.3049999999999997,0.19333780259515024,14.357
P15680,240,16,56956.340031675,60397.77058769,14.655,14.632,-0.022999999999999687,-0.14916737850919917,0.38700000000000045,0.4344269690640206,14.1855
P15681,249,16,56956.405865405,60397.83425668,13.597,14.034,0.43700000000000117,-0.09974768174562224,0.7095000000000002,0.7535581621600825,13.459
P15683,236,16,56956.274197965,60397.77058769,14.218,14.2835,0.06550000000000011,0.0053996879789408245,0.1064999999999987,0.5988482410263434,13.591
P15684,234,16,56955.64884144,60397.096141725,13.8,13.842,0.041999999999999815,-0.057818514579530925,0.7390000000000008,0.8993252316893956,13.0225
