# name                   RA(J2000)     Dec(J2000)    z      r    tier  exposure    status  comment
P19220                 09:18:56.01  +30:16:58.9  0.145  18.3 D1   2 x 4 min   backup  fading, last spec 21.7 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.37, P(continuum dimmed) = 0.02; optical fainter by 0.25 mag since the 1938-53379-198 spectrum (ZTF vs synthetic); W1 amplitude 0.43 mag; manifold prior P_hb 0.23, direction turn-on-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.72
P18582                 09:10:34.30  +03:13:28.5  0.120  17.5 D1   2 x 4 min   backup  fading, last spec 2.8 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.37, P(continuum dimmed) = 0.03; optical fainter by 0.36 mag since the 566-52238-70 spectrum (ZTF vs synthetic); W1 brightened 0.11 mag 2014-24; W1 amplitude 0.88 mag; manifold prior P_hb 0.19, direction turn-off-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.716
P20234                 09:05:31.72  +17:32:15.3  0.128  18.1 D1   2 x 4 min   backup  fading, last spec 20.4 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.37, P(continuum dimmed) = 0.02; optical fainter by 0.27 mag since the 2435-53828-453 spectrum (ZTF vs synthetic); W1 faded 0.12 mag 2014-24; manifold prior P_hb 0.13, direction neutral; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.709
P25075                 10:54:39.32  +47:51:44.2  0.073  17.2 D1   2 x 4 min   backup  fading, last spec 23.7 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.37, P(continuum dimmed) = 0.02; optical fainter by 0.29 mag since the 963-52643-557 spectrum (ZTF vs synthetic); manifold prior P_hb 0.11, direction neutral; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.698
P23924                 10:16:28.00  +46:30:51.6  0.141  17.7 D1   2 x 4 min   backup  fading, last spec 23.8 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.36, P(continuum dimmed) = 0.03; optical fainter by 0.26 mag since the 944-52614-374 spectrum (ZTF vs synthetic); W1-W2 bluer by 0.08; manifold prior P_hb 0.13, direction turn-off-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.673
P20813                 09:39:01.82  +08:48:16.8  0.136  17.6 D1   2 x 4 min   backup  fading, last spec 22.7 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.36, P(continuum dimmed) = 0.03; optical fainter by 0.21 mag since the 1304-52993-65 spectrum (ZTF vs synthetic); W1 faded 0.19 mag 2014-24; W1-W2 bluer by 0.10; W1 amplitude 0.52 mag; manifold prior P_hb 0.13, direction turn-off-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.654
P19648                 09:28:54.06  +52:24:15.6  0.207  18.7 D1   2 x 8 min   backup  fading, last spec 24.8 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.55, P(continuum dimmed) = 0.07; optical fainter by 0.29 mag since the 767-52252-522 spectrum (ZTF vs synthetic); W1 faded 0.40 mag 2014-24; W1-W2 bluer by 0.17; W1 amplitude 0.47 mag; manifold prior P_hb 0.11, direction neutral; oct27: x1.0 moon, 15 min + 5 overhead -> yield/h 1.643
P16733                 08:31:05.43  +48:42:31.6  0.170  18.2 D1   2 x 4 min   backup  fading, last spec 25.8 yr ago; DR16 quasar | WHY: P(broad Hbeta fell > 2x) = 0.35, P(continuum dimmed) = 0.02; optical fainter by 0.21 mag since the 443-51873-46 spectrum (ZTF vs synthetic); W1 faded 0.21 mag 2014-24; manifold prior P_hb 0.12, direction neutral; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.625
P17407                 08:36:58.91  +44:26:02.4  0.254  15.6 B    2 x 4 min   backup  flat/unknown, last spec 24.8 yr ago; DR16 quasar | WHY: BLIND manifold stratum (W1 manifold, Hemmati+2026): literature-CLAGN region, 26% of the 50 nearest training objects are literature CLAGNs, archival SDSS spectrum as baseline, no photometric trigger; optical fainter by 0.17 mag since the 762-52232-498 spectrum (ZTF vs synthetic); W1 faded 0.17 mag 2014-24; W1-W2 redder by 0.11; log Edd -0.63; manifold prior P_hb 0.11 (literature corner), direction turn-on-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.2
P4869                  17:30:52.72  +60:25:16.8  0.730  17.8 B    2 x 4 min   backup  flat/unknown, last spec 26.0 yr ago; DR16 quasar | WHY: BLIND manifold stratum (W1 manifold, Hemmati+2026): literature-CLAGN region, 24% of the 50 nearest training objects are literature CLAGNs, archival SDSS spectrum as baseline, no photometric trigger; optical fainter by 0.16 mag since the 354-51792-113 spectrum (ZTF vs synthetic); log Edd -0.62; manifold prior P_hb 0.11 (literature corner), direction turn-off-like; oct27: x1.0 moon, 8 min + 5 overhead -> yield/h 1.108
